Elaborato,ID,Timestamp della richiesta,Metodo,URL,Codice,Ragione,RTT,Dimensione della intestazione della risposta,Dimensione del corpo della risposta,Massima allerta,Nota,Etichette
Elaborato,25402,Thu Sep 19 17:21:04 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebHome,200,OK,316,218,64218,Medio,false,
Elaborato,25403,Thu Sep 19 17:21:04 CEST 2024,GET,http://192.168.50.151/twiki/pub/twikilogo3.gif,404,Not Found,2,223,307,Medio,false,
Elaborato,25404,Thu Sep 19 17:21:05 CEST 2024,GET,http://192.168.50.151/,200,OK,8,232,891,Medio,false,
Elaborato,25405,Thu Sep 19 17:21:05 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/TWiki/RegularExpression?t=1726759250,200,OK,46,333,9098,Medio,false,
Elaborato,25406,Thu Sep 19 17:21:05 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/BookView,200,OK,54,217,3617,Medio,false,
Elaborato,25407,Thu Sep 19 17:21:05 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,81,217,16028,Medio,false,
Elaborato,25408,Thu Sep 19 17:21:05 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebChanges,200,OK,79,218,25170,Medio,false,
Elaborato,25409,Thu Sep 19 17:21:06 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,217,10145,Medio,false,
Elaborato,25410,Thu Sep 19 17:21:06 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome?rev=r1.19,200,OK,67,218,10001,Medio,false,
Elaborato,25411,Thu Sep 19 17:21:06 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,25412,Thu Sep 19 17:21:06 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebSearch,200,OK,53,217,9422,Medio,false,
Elaborato,25413,Thu Sep 19 17:21:06 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WelcomeGuest,200,OK,71,218,13456,Medio,false,
Elaborato,25414,Thu Sep 19 17:21:07 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/TWiki/?scope=topic&regex=on&search=%5Ea,200,OK,65,217,6674,Medio,false,
Elaborato,25415,Thu Sep 19 17:21:06 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebHome,200,OK,303,218,64218,Medio,false,
Elaborato,25416,Thu Sep 19 17:21:07 CEST 2024,GET,http://192.168.50.151/twiki/pub/twikilogo3.gif,404,Not Found,2,223,307,Medio,false,
Elaborato,25417,Thu Sep 19 17:21:07 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Elaborato,25418,Thu Sep 19 17:21:07 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/Main/SearchResult?scope=text&regex=on&search=Web%20*Home%5B%5EA-Za-z%5D,200,OK,51,217,5438,Medio,false,
Elaborato,25419,Thu Sep 19 17:21:07 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,71,217,16028,Medio,false,Form
Elaborato,25420,Thu Sep 19 17:21:08 CEST 2024,GET,http://192.168.50.151/,200,OK,9,233,891,Medio,false,
Elaborato,25421,Thu Sep 19 17:21:08 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WelcomeGuest,200,OK,71,218,13456,Medio,false,
Elaborato,25422,Thu Sep 19 17:21:08 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebChanges,200,OK,78,218,25170,Medio,false,
Elaborato,25423,Thu Sep 19 17:21:08 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome?rev=r1.19,200,OK,72,217,10001,Medio,false,
Elaborato,25424,Thu Sep 19 17:21:08 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebPreferences,200,OK,131,218,29323,Medio,false,
Elaborato,25425,Thu Sep 19 17:21:08 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,25426,Thu Sep 19 17:21:08 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,74,218,10145,Medio,false,
Elaborato,25427,Thu Sep 19 17:21:09 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiGuest,200,OK,45,217,4482,Medio,false,
Elaborato,25428,Thu Sep 19 17:21:09 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/TWiki/?scope=topic&regex=on&search=%5C.*,200,OK,284,218,101936,Medio,false,
Elaborato,25429,Thu Sep 19 17:21:09 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebHome,200,OK,311,218,64218,Medio,false,
Elaborato,25430,Thu Sep 19 17:21:09 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/Main/SearchResult?scope=text&regex=on&search=Web%20*Home%5B%5EA-Za-z%5D,200,OK,51,217,5438,Medio,false,"Form, MailTo"
Elaborato,25431,Thu Sep 19 17:21:10 CEST 2024,GET,http://192.168.50.151/twiki/pub/twikilogo3.gif,404,Not Found,5,223,307,Medio,false,
Elaborato,25432,Thu Sep 19 17:21:10 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,217,10145,Medio,false,
Elaborato,25433,Thu Sep 19 17:21:10 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,25434,Thu Sep 19 17:21:10 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Elaborato,25435,Thu Sep 19 17:21:10 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,218,10145,Medio,false,
Elaborato,25436,Thu Sep 19 17:21:10 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiPreferences,200,OK,63,218,25742,Medio,false,
Elaborato,25437,Thu Sep 19 17:21:10 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/AdrianLynch,200,OK,43,217,3440,Medio,false,
Elaborato,25438,Thu Sep 19 17:21:11 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebPreferences,200,OK,140,218,29323,Medio,false,
Elaborato,25439,Thu Sep 19 17:21:11 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiUsers,200,OK,45,217,6568,Medio,false,
Elaborato,25440,Thu Sep 19 17:21:11 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome?rev=r1.20,200,OK,74,218,10140,Medio,false,
Elaborato,25441,Thu Sep 19 17:21:11 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,68,217,8413,Medio,false,
Elaborato,25442,Thu Sep 19 17:21:11 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/WebHome?t=1726759257,200,OK,47,332,5349,Medio,false,
Elaborato,25443,Thu Sep 19 17:21:11 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,76,218,16028,Medio,false,
Elaborato,25444,Thu Sep 19 17:21:11 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebPreferences,200,OK,48,216,9161,Medio,false,
Elaborato,25445,Thu Sep 19 17:21:12 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiContributor,200,OK,67,218,18737,Medio,false,
Elaborato,25446,Thu Sep 19 17:21:12 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebPreferences,200,OK,46,216,8930,Medio,false,
Elaborato,25447,Thu Sep 19 17:21:12 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiRegistration,200,OK,45,217,8192,Medio,false,
Elaborato,25448,Thu Sep 19 17:21:12 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome?skin=print&rev=1.20,200,OK,69,217,8090,Medio,false,
Elaborato,25449,Thu Sep 19 17:21:12 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/ReadmeFirst,200,OK,47,217,6722,Medio,false,
Elaborato,25450,Thu Sep 19 17:21:12 CEST 2024,GET,http://192.168.50.151/,200,OK,8,232,891,Medio,false,
Elaborato,25451,Thu Sep 19 17:21:13 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,25452,Thu Sep 19 17:21:13 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiPreferences,200,OK,62,218,25742,Medio,false,
Elaborato,25453,Thu Sep 19 17:21:13 CEST 2024,GET,http://192.168.50.151/,200,OK,9,232,891,Medio,false,
Elaborato,25454,Thu Sep 19 17:21:13 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiGuest,200,OK,46,217,4482,Medio,false,
Elaborato,25455,Thu Sep 19 17:21:13 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WelcomeGuest,200,OK,72,218,13456,Medio,false,
Elaborato,25456,Thu Sep 19 17:21:14 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Know/ReadmeFirst?t=1726759260,200,OK,44,333,7768,Medio,false,
Elaborato,25457,Thu Sep 19 17:21:14 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebTopicList,200,OK,52,217,14133,Medio,false,
Elaborato,25458,Thu Sep 19 17:21:14 CEST 2024,GET,http://192.168.50.151/,200,OK,9,233,891,Medio,false,
Elaborato,25459,Thu Sep 19 17:21:14 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,72,218,10145,Medio,false,
Elaborato,25460,Thu Sep 19 17:21:14 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/TWikiGuest?t=1726759261,200,OK,42,333,4137,Medio,false,
Elaborato,25461,Thu Sep 19 17:21:15 CEST 2024,GET,http://192.168.50.151/,200,OK,8,233,891,Medio,false,
Elaborato,25462,Thu Sep 19 17:21:15 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,217,10145,Medio,false,
Elaborato,25463,Thu Sep 19 17:21:15 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiSite,200,OK,45,217,8710,Medio,false,
Elaborato,25464,Thu Sep 19 17:21:15 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/AlWilliams,200,OK,45,217,3702,Medio,false,
Elaborato,25465,Thu Sep 19 17:21:15 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,75,218,10145,Medio,false,
Elaborato,25466,Thu Sep 19 17:21:15 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiUsers,200,OK,46,217,6568,Medio,false,
Elaborato,25467,Thu Sep 19 17:21:15 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,25468,Thu Sep 19 17:21:16 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebChanges,200,OK,80,218,25170,Medio,false,
Fuori scopo,25469,Thu Sep 19 17:21:16 CEST 2024,GET,http://twiki.org/cgi-bin/view/Main/AlWilliams,403,Forbidden,0,130,63,,false,
Elaborato,25470,Thu Sep 19 17:21:16 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,25471,Thu Sep 19 17:21:16 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,218,10145,Medio,false,
Elaborato,25472,Thu Sep 19 17:21:17 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,67,218,10145,Medio,false,
Elaborato,25473,Thu Sep 19 17:21:17 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,25474,Thu Sep 19 17:21:17 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/TWiki/TWikiSite?t=1726759262,200,OK,46,333,7129,Medio,false,
Elaborato,25475,Thu Sep 19 17:21:17 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebHome,200,OK,314,218,64218,Medio,false,
Elaborato,25476,Thu Sep 19 17:21:17 CEST 2024,GET,http://192.168.50.151/twiki/pub/twikilogo3.gif,404,Not Found,2,223,307,Medio,false,
Elaborato,25477,Thu Sep 19 17:21:17 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebChanges,200,OK,79,217,25170,Medio,false,
Elaborato,25478,Thu Sep 19 17:21:18 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Sandbox/WebHome,200,OK,67,216,9290,Medio,false,
Elaborato,25479,Thu Sep 19 17:21:18 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,72,218,10145,Medio,false,
Elaborato,25480,Thu Sep 19 17:21:18 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,25481,Thu Sep 19 17:21:18 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,25482,Thu Sep 19 17:21:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Sandbox/WebIndex,200,OK,61,217,9801,Medio,false,
Elaborato,25483,Thu Sep 19 17:21:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebHome,200,OK,301,218,64218,Medio,false,
Elaborato,25484,Thu Sep 19 17:21:19 CEST 2024,GET,http://192.168.50.151/twiki/pub/twikilogo3.gif,404,Not Found,8,223,307,Medio,false,
Elaborato,25485,Thu Sep 19 17:21:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome?rev=r1.20,200,OK,83,218,10140,Medio,false,
Elaborato,25486,Thu Sep 19 17:21:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,217,10145,Medio,false,
Elaborato,25487,Thu Sep 19 17:21:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,75,217,16028,Medio,false,
Elaborato,25488,Thu Sep 19 17:21:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,78,218,10145,Medio,false,
Elaborato,25489,Thu Sep 19 17:21:20 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Sandbox/WebHome,200,OK,70,217,9290,Medio,false,
Elaborato,25490,Thu Sep 19 17:21:20 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/Main/SearchResult?scope=text&regex=on&search=Web%20*Home%5B%5EA-Za-z%5D,200,OK,52,217,5438,Medio,false,
Elaborato,25491,Thu Sep 19 17:21:20 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,75,218,16028,Medio,false,
Elaborato,25492,Thu Sep 19 17:21:20 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome?rev=r1.19,200,OK,75,218,10001,Medio,false,
Fuori scopo,25493,Thu Sep 19 17:21:21 CEST 2024,GET,http://twiki.org/,403,Forbidden,0,130,63,,false,
Elaborato,25494,Thu Sep 19 17:21:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,218,10145,Medio,false,
Elaborato,25495,Thu Sep 19 17:21:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,74,218,10145,Medio,false,
Elaborato,25496,Thu Sep 19 17:21:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/TWikiUsers?t=1726759262,200,OK,43,333,6743,Medio,false,
Elaborato,25497,Thu Sep 19 17:21:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Sandbox/TestTopic1,200,OK,45,216,3180,Medio,false,"Form, MailTo"
Elaborato,25498,Thu Sep 19 17:21:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebPreferences,200,OK,48,217,8930,Medio,false,
Elaborato,25499,Thu Sep 19 17:21:22 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/Main/SearchResult?scope=text&regex=on&search=Web%20*Home%5B%5EA-Za-z%5D,200,OK,49,217,5438,Medio,false,
Elaborato,25500,Thu Sep 19 17:21:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebIndex,200,OK,199,219,102649,Medio,false,
Elaborato,25501,Thu Sep 19 17:21:22 CEST 2024,GET,http://192.168.50.151/,200,OK,10,232,891,Medio,false,
Elaborato,25502,Thu Sep 19 17:21:22 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Elaborato,25503,Thu Sep 19 17:21:22 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,74,218,10145,Medio,false,
Elaborato,25504,Thu Sep 19 17:21:22 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,25505,Thu Sep 19 17:21:22 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiGuest,200,OK,48,217,4482,Medio,false,
Elaborato,25506,Thu Sep 19 17:21:22 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiPreferences,200,OK,63,218,25742,Medio,false,
Elaborato,25507,Thu Sep 19 17:21:23 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebPreferences,200,OK,137,218,29323,Medio,false,
Elaborato,25508,Thu Sep 19 17:21:23 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/TWiki/AdminSkillsAssumptions,200,OK,58,218,10329,Medio,false,
Elaborato,25509,Thu Sep 19 17:21:23 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,70,217,8413,Medio,false,
Elaborato,25510,Thu Sep 19 17:21:23 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/OfficeLocations,200,OK,47,217,4347,Medio,false,
Elaborato,25511,Thu Sep 19 17:21:24 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/TWikiGuest?t=1726759270,200,OK,42,333,4137,Medio,false,
Elaborato,25512,Thu Sep 19 17:21:24 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiGuest,200,OK,46,216,4482,Medio,false,
Elaborato,25513,Thu Sep 19 17:21:24 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,217,10145,Medio,false,
Elaborato,25514,Thu Sep 19 17:21:24 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebPreferences,200,OK,50,217,8930,Medio,false,
Elaborato,25515,Thu Sep 19 17:21:24 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/RichardDonkin,200,OK,44,217,3772,Medio,false,
Elaborato,25516,Thu Sep 19 17:21:24 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,218,10145,Medio,false,
Elaborato,25517,Thu Sep 19 17:21:25 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/OfficeLocations?t=1726759270,200,OK,41,333,3891,Medio,false,
Elaborato,25518,Thu Sep 19 17:21:24 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebIndex,200,OK,82,218,21821,Medio,false,
Elaborato,25519,Thu Sep 19 17:21:25 CEST 2024,GET,http://192.168.50.151/,200,OK,9,232,891,Medio,false,
Elaborato,25520,Thu Sep 19 17:21:25 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/TWikiGuest?t=1726759271,200,OK,42,333,4137,Medio,false,
Elaborato,25521,Thu Sep 19 17:21:25 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,71,217,16028,Medio,false,
Fuori scopo,25522,Thu Sep 19 17:21:25 CEST 2024,GET,http://twiki.org/cgi-bin/view/Main/RichardDonkin,403,Forbidden,0,130,63,,false,
Elaborato,25523,Thu Sep 19 17:21:25 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiPreferences,200,OK,62,218,25742,Medio,false,
Elaborato,25524,Thu Sep 19 17:21:26 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,25525,Thu Sep 19 17:21:26 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,25526,Thu Sep 19 17:21:26 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Know/NoDisclosure,200,OK,59,217,7118,Medio,false,
Elaborato,25527,Thu Sep 19 17:21:26 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,25528,Thu Sep 19 17:21:26 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Elaborato,25529,Thu Sep 19 17:21:27 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,25530,Thu Sep 19 17:21:27 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebPreferences,200,OK,46,217,9161,Medio,false,
Elaborato,25531,Thu Sep 19 17:21:27 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,67,217,8413,Medio,false,
Elaborato,25532,Thu Sep 19 17:21:27 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,25533,Thu Sep 19 17:21:27 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/NoDisclosure,200,OK,47,217,4187,Medio,false,
Elaborato,25534,Thu Sep 19 17:21:28 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,25535,Thu Sep 19 17:21:28 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,25536,Thu Sep 19 17:21:28 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Elaborato,25537,Thu Sep 19 17:21:28 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebSearch,200,OK,55,218,10542,Medio,false,
Elaborato,25538,Thu Sep 19 17:21:28 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Elaborato,25539,Thu Sep 19 17:21:28 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,25540,Thu Sep 19 17:21:28 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Know/NoDisclosure?t=1726759274,200,OK,41,333,3919,Medio,false,
Elaborato,25541,Thu Sep 19 17:21:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,217,10145,Medio,false,
Elaborato,25542,Thu Sep 19 17:21:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiUsers,200,OK,46,217,6568,Medio,false,
Elaborato,25543,Thu Sep 19 17:21:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,218,10145,Medio,false,
Elaborato,25544,Thu Sep 19 17:21:29 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,25545,Thu Sep 19 17:21:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,70,217,8413,Medio,false,
Elaborato,25546,Thu Sep 19 17:21:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebChanges,200,OK,79,218,25170,Medio,false,
Elaborato,25547,Thu Sep 19 17:21:30 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,25548,Thu Sep 19 17:21:30 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiRegistration,200,OK,43,217,8192,Medio,false,
Elaborato,25549,Thu Sep 19 17:21:30 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,74,218,10145,Medio,false,
Elaborato,25550,Thu Sep 19 17:21:30 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,73,218,16028,Medio,false,
Elaborato,25551,Thu Sep 19 17:21:30 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/Know/?scope=text&regex=on&search=%54opicClassification.%2APublicSupported,200,OK,46,217,3547,Medio,false,
Elaborato,25552,Thu Sep 19 17:21:31 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebSearch,200,OK,53,218,10542,Medio,false,
Elaborato,25553,Thu Sep 19 17:21:31 CEST 2024,GET,http://192.168.50.151/twiki/bin/rdiff/Main/WebHome,200,OK,307,218,64218,Medio,false,
Elaborato,25554,Thu Sep 19 17:21:31 CEST 2024,GET,http://192.168.50.151/twiki/pub/twikilogo3.gif,404,Not Found,2,223,307,Medio,false,
Elaborato,25555,Thu Sep 19 17:21:31 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,217,10145,Medio,false,
Elaborato,25556,Thu Sep 19 17:21:31 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,76,217,8413,Medio,false,
Elaborato,25557,Thu Sep 19 17:21:32 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,25558,Thu Sep 19 17:21:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,218,10145,Medio,false,
Elaborato,25559,Thu Sep 19 17:21:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebChanges,200,OK,116,218,40006,Medio,false,
Elaborato,25560,Thu Sep 19 17:21:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebIndex,200,OK,183,219,102649,Medio,false,
Elaborato,25561,Thu Sep 19 17:21:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome?rev=r1.20,200,OK,69,218,10140,Medio,false,
Elaborato,25562,Thu Sep 19 17:21:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,70,217,8413,Medio,false,
Elaborato,25563,Thu Sep 19 17:21:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebIndex,200,OK,82,218,21821,Medio,false,
Elaborato,25564,Thu Sep 19 17:21:33 CEST 2024,GET,http://192.168.50.151/twiki/bin/search/Know/?scope=text&regex=on&search=%54opicClassification.%2ANoDisclosure,200,OK,51,217,4839,Medio,false,
Elaborato,25565,Thu Sep 19 17:21:33 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,72,218,10145,Medio,false,
